Year,ID,Name,Import,Export,ImpIDA,ImpIDB,ImpIDC,ImpIDD,ImpIDE,ImpIDF,ImpIDG,ImpIDH,ImpIDI,ImpIDJ,ImportA,ImportB,ImportC,ImportD,ImportE,ImportF,ImportG,ImportH,ImportI,ImportJ,ExpIDA,ExpIDB,ExpIDC,ExpIDD,ExpIDE,ExpIDF,ExpIDG,ExpIDH,ExpIDI,ExpIDJ,ExportA,ExportB,ExportC,ExportD,ExportE,ExportF,ExportG,ExportH,ExportI,ExportJ
2022,308,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,316,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,320,Guatemala,155397.911,109942.461,484,222,591,188,,,,,,,118942.213,35562.883,599.459,293.356,,,,,,,222,340,591,484,188,,,,,,85288.075,13802.158,8175.864,2666.046,10.318,,,,,
2022,324,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,328,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,332,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,340,Honduras,13893.728,,320,222,,,,,,,,,13802.158,91.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,344,"China, Hong Kong SAR",887576.619,,156,764,,,,,,,,,885388.75,2187.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,348,Hungary,6301921.749,2708963.37,703,642,040,191,688,705,804,499,807,203,3248159.699,1102788.645,1016754.18,447662.38,307809.837,124587.725,40408.094,5362.796,5356.031,3031.936,191,642,688,705,040,703,807,499,203,100,970893.982,580363.869,554396.59,241696.672,238619.965,69838.553,46596.59,4634.039,1878.806,43.109
2022,352,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,360,Indonesia,56680.488,0.007,458,860,842,,,,,,,,56677.804,1.639,1.045,,,,,,,,626,,,,,,,,,,0.007,,,,,,,,,
2022,364,Iran,71670.342,50464.308,051,031,860,784,,,,,,,66194.231,5473.103,2.689,0.319,,,,,,,586,051,031,,,,,,,,48470.78,1152.311,841.217,,,,,,,
2022,368,Iraq,1052.904,,400,,,,,,,,,,1052.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,372,Ireland,162700.42,321210.544,826,,,,,,,,,,162700.42,,,,,,,,,,826,,,,,,,,,,321210.544,,,,,,,,,
2022,376,Israel,6.201,,860,,,,,,,,,,6.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,380,Italy,13088992.43,1676856.532,757,251,705,040,499,300,470,724,860,,5946421.921,5355189.784,1115525.002,569166.911,71755.668,29403.289,1499.709,27.754,2.393,,757,251,705,470,499,300,674,040,784,724,449366.73,414534.943,202005.35,195179.417,179353.764,98749.644,85190.567,52459.825,8.746,7.546
2022,384,Côte d'Ivoire,175.48,87762.112,792,,,,,,,,,,175.48,,,,,,,,,,466,854,430,694,,,,,,,42962.538,41532.842,3113.932,152.8,,,,,,
2022,388,Jamaica,,2157.986,,,,,,,,,,,,,,,,,,,,,842,156,643,251,392,276,076,724,192,152,1774.638,132.294,84.466,40.51,31.544,28.379,18.402,15.668,15.556,8.381
2022,392,Japan,59.943,,388,784,860,,,,,,,,31.544,22.341,6.058,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,398,Kazakhstan,140559.243,40297.92,643,417,,,,,,,,,139950.775,608.468,,,,,,,,,643,417,,,,,,,,,30453.783,9844.137,,,,,,,,
2022,400,Jordan,28038.765,23840.595,818,784,,,,,,,,,27373.91,664.855,,,,,,,,,275,368,,,,,,,,,22787.691,1052.904,,,,,,,,
2022,404,Kenya,32213.39,2178.924,800,231,,,,,,,,,30822.988,1390.402,,,,,,,,,800,,,,,,,,,,2178.924,,,,,,,,,
2022,408,Dem. People's Rep. of Korea,42.538,20386.113,156,,,,,,,,,,42.538,,,,,,,,,,156,,,,,,,,,,20386.113,,,,,,,,,
2022,410,Rep. of Korea,6.88,,860,,,,,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,414,Kuwait,0.457,,784,,,,,,,,,,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,417,Kyrgyzstan,122362.998,608.489,795,860,398,,,,,,,,59518.86,53000.001,9844.137,,,,,,,,398,860,,,,,,,,,608.468,0.021,,,,,,,,
2022,418,Lao People's Dem. Rep.,34766.859,2375610.014,764,704,156,,,,,,,,26541.489,4790.758,3434.612,,,,,,,,764,116,704,702,156,,,,,,2025801.364,188314.413,133837.304,23969.505,3687.428,,,,,
2022,422,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,426,Lesotho,43234.804,27.208,710,508,,,,,,,,,34775.076,8459.728,,,,,,,,,710,,,,,,,,,,27.208,,,,,,,,,
2022,428,Latvia,1365006.609,940134.652,233,643,440,860,,,,,,,1019682.2,253769.887,91553.454,1.068,,,,,,,440,233,643,,,,,,,,910779.693,18062.753,11292.206,,,,,,,
2022,430,Liberia,3113.932,,384,,,,,,,,,,3113.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,434,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,440,Lithuania,2453208.082,498451.255,752,428,616,643,,,,,,,1121188.367,910779.693,301789.332,119450.69,,,,,,,616,428,643,752,,,,,,,358245.393,91553.454,35570.735,13081.673,,,,,,
2022,442,Luxembourg,1580106.043,174373.861,276,056,203,100,807,300,688,724,,,937881.229,485448.319,70704.568,47275.309,23158.738,12356.478,2855.588,425.814,,,807,040,056,203,100,300,688,276,,,53074.461,29388.879,27929.175,24146.427,23676.209,13555.366,1712.454,890.89,,
2022,446,"China, Macao SAR",470245.692,,156,,,,,,,,,,470245.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,450,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,454,Malawi,5955.776,1764.183,508,894,,,,,,,,,3134.087,2821.689,,,,,,,,,894,508,,,,,,,,,1682.402,81.781,,,,,,,,
2022,458,Malaysia,3450.935,56808.408,764,,,,,,,,,,3450.935,,,,,,,,,,360,764,702,,,,,,,,56677.804,107.281,23.323,,,,,,,
2022,462,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,466,Mali,42962.538,,384,,,,,,,,,,42962.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,470,Malta,195179.417,1499.709,380,,,,,,,,,,195179.417,,,,,,,,,,380,,,,,,,,,,1499.709,,,,,,,,,
2022,478,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,480,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,484,Mexico,267365.422,251829.742,842,320,124,388,,,,,,,264106.355,2666.046,588.549,4.472,,,,,,,842,320,,,,,,,,,132887.529,118942.213,,,,,,,,
2022,490,"Other Asia, nes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,496,Mongolia,180969.235,330.59,156,643,,,,,,,,,129187.155,51782.08,,,,,,,,,643,,,,,,,,,,330.59,,,,,,,,,
2022,498,Rep. of Moldova,150352.596,21923.23,642,804,,,,,,,,,96037.978,54314.618,,,,,,,,,804,642,,,,,,,,,21897.304,25.926,,,,,,,,
2022,499,Montenegro,583253.356,250749.714,380,688,070,757,705,208,008,203,348,191,179353.764,137488.225,100588.7,95394.149,26100.441,19546.769,14579.995,4876.972,4634.039,690.302,380,070,688,757,705,203,208,348,008,,71755.668,69812.348,29380.628,25887.169,23401.425,14322.851,9988.9,5362.796,837.929,
2022,500,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,504,Morocco,376108.958,67516.352,724,,,,,,,,,,376108.958,,,,,,,,,,724,,,,,,,,,,67516.352,,,,,,,,,
2022,508,Mozambique,306424.922,413911.06,710,894,454,748,,,,,,,306133.535,207.356,81.781,2.25,,,,,,,710,716,894,072,426,748,454,,,,290089.622,66964.449,29839.038,10052.159,8459.728,5371.977,3134.087,,,
2022,512,Oman,78.698,,784,860,,,,,,,,,76.514,2.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,516,Namibia,234907.573,6153.559,894,710,716,,,,,,,,116794.874,93255.281,24857.418,,,,,,,,072,710,,,,,,,,,5448.036,705.523,,,,,,,,
2022,520,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,524,Nepal,110732.112,,699,,,,,,,,,,110732.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,528,Netherlands,4033525.186,5673460.257,276,056,826,208,579,,,,,,1517909.393,1238225.149,491373.35,478672.681,307344.613,,,,,,276,056,826,208,579,124,,,,,2274834.063,2078664.348,916314.883,341171.194,62475.439,0.33,,,,
2022,530,Netherlands Antilles (...2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,531,Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,533,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,534,Saint Maarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,535,Bonaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,540,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,548,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,554,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,558,Nicaragua,5.173,,222,,,,,,,,,,5.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,562,Niger,72800.464,,566,012,,,,,,,,,65906.067,6894.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,566,Nigeria,0.279,155505.792,276,,,,,,,,,,0.279,,,,,,,,,,562,204,768,,,,,,,,65906.067,64509.671,25090.054,,,,,,,
2022,570,Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,574,Norfolk Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,579,Norway,2038625.274,4779977.77,752,826,208,276,528,246,,,,,757310.756,457969.132,403394.392,357089.521,62475.439,386.034,,,,,208,276,826,752,528,246,643,,,,1339762.472,1316616.437,1023027.399,759247.805,307344.613,33978.375,0.669,,,
2022,580,N. Mariana Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,583,FS Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,584,Marshall Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,585,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,586,Pakistan,48470.78,,364,,,,,,,,,,48470.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,591,Panama,11524.361,16031.271,320,222,,,,,,,,,8175.864,3348.497,,,,,,,,,222,320,,,,,,,,,15431.812,599.459,,,,,,,,
2022,598,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,600,Paraguay,,1661751.493,,,,,,,,,,,,,,,,,,,,,076,032,,,,,,,,,1257994.939,403756.554,,,,,,,,
2022,604,Peru,1428.528,,218,,,,,,,,,,1428.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,608,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,612,Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,616,Poland,3387150.378,2727456.837,276,752,440,804,203,703,784,,,,2024223.49,714123.765,358245.393,155756.372,130027.509,4618.849,155,,,,703,203,440,276,752,,,,,,1217509.12,1112905.778,301789.332,67868.677,27383.93,,,,,
2022,620,Portugal,2393747.064,1014231.88,724,,,,,,,,,,2393747.064,,,,,,,,,,724,,,,,,,,,,1014231.88,,,,,,,,,
2022,624,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,626,Timor-Leste,0.007,,360,,,,,,,,,,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,634,Qatar,1.556,,784,,,,,,,,,,1.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,642,Romania,2391362.851,1493707.429,100,348,688,804,757,498,,,,,1513453.756,580363.869,163222.19,125944.523,8352.587,25.926,,,,,348,688,498,100,804,757,,,,,1102788.645,272063.817,96037.978,7890.717,7569.683,7356.589,,,,
2022,643,Russian Federation,81397.274,1155833.767,440,398,428,031,496,388,860,246,268,579,35570.735,30453.783,11292.206,3644.234,330.59,84.466,15.579,4.045,0.967,0.669,246,428,156,398,440,496,268,031,804,,349358.396,253769.887,215587.406,139950.775,119450.69,51782.08,21883.006,3718.989,332.538,
2022,646,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,652,Saint Barthélemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,654,Saint Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,659,Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,660,Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,662,Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,666,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,670,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,674,San Marino,85190.567,,380,,,,,,,,,,85190.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,678,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,682,Saudi Arabia,2.321,,784,,,,,,,,,,2.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,686,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,688,Serbia,2122874.87,1483765.202,348,642,100,191,070,208,757,705,807,499,554396.59,272063.817,259198.2,255094.507,233501.444,233447.188,107491.24,81938.72,71591.396,29380.628,191,348,642,807,499,070,100,442,705,008,552643.453,307809.837,163222.19,154034.262,137488.225,93294.095,69958.795,2855.588,2352.285,57.78
2022,690,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,694,Sierra Leone,152.8,,384,,,,,,,,,,152.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,697,"Europe EFTA, nes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,699,India,9528.413,648599.254,064,,,,,,,,,,9528.413,,,,,,,,,,050,524,104,784,,,,,,,537020.43,110732.112,837.719,8.993,,,,,,
2022,702,Singapore,26282.025,658.308,418,860,764,458,842,276,,,,,23969.505,2192.788,92.157,23.323,4.063,0.189,,,,,050,024,,,,,,,,,658.269,0.039,,,,,,,,
2022,703,Slovakia,3288677.51,3490635.226,203,616,804,348,,,,,,,1853277.344,1217509.12,148052.493,69838.553,,,,,,,348,804,203,616,,,,,,,3248159.699,158161.711,79694.967,4618.849,,,,,,
2022,704,Viet Nam,168746.831,138555.856,418,156,,,,,,,,,133837.304,34909.527,,,,,,,,,116,418,,,,,,,,,133765.098,4790.758,,,,,,,,
2022,705,Slovenia,2493646.028,1921492.45,040,191,100,348,380,300,499,757,807,203,1051845.468,598526.5,272853.567,241696.672,202005.35,74592.088,23401.425,10651.2,6671.263,5317.451,380,191,300,348,040,688,499,203,100,807,1115525.002,301315.312,185927.924,124587.725,84904.684,81938.72,26100.441,988.373,128.53,75.739
2022,706,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,710,South Africa,290822.353,644422.661,508,516,426,,,,,,,,290089.622,705.523,27.208,,,,,,,,508,716,516,072,748,426,894,,,,306133.535,97342.182,93255.281,62160.66,50754.65,34775.076,1.277,,,
2022,711,Southern African Customs Union (...1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,716,Zimbabwe,200082.853,25317.389,710,508,894,072,,,,,,,97342.182,66964.449,35773.105,3.117,,,,,,,516,072,,,,,,,,,24857.418,459.971,,,,,,,,
2022,724,Spain,2646897.39,6780223.12,251,620,504,276,388,380,,,,,1562065.576,1014231.88,67516.352,3060.368,15.668,7.546,,,,,251,620,504,020,442,276,380,,,,3954701.648,2393747.064,376108.958,55153.824,425.814,58.058,27.754,,,
2022,728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,729,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,736,Sudan (...2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,740,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,748,Eswatini,56126.627,2.25,710,508,,,,,,,,,50754.65,5371.977,,,,,,,,,508,,,,,,,,,,2.25,,,,,,,,,
2022,752,Sweden,997995.565,6558887.499,579,208,616,276,440,246,,,,,759247.805,173408.571,27383.93,17170.284,13081.673,7703.302,,,,,246,208,440,579,616,276,,,,,2011069.123,1335485.269,1121188.367,757310.756,714123.765,619710.219,,,,
2022,757,Switzerland,8959227.329,9457557.23,251,276,040,380,499,807,642,860,,,3611198.011,3462853.401,1393193.966,449366.73,25887.169,9369.363,7356.589,2.1,,,380,251,276,040,688,499,807,705,642,191,5946421.921,1737619.881,1032393.27,471292.064,107491.24,95394.149,47911.46,10651.2,8352.587,29.458
2022,760,Syria,67614.236,,792,,,,,,,,,,67614.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,762,Tajikistan,0.469,16464.045,860,,,,,,,,,,0.469,,,,,,,,,,860,,,,,,,,,,16464.045,,,,,,,,,
2022,764,Thailand,2025908.645,150533.161,418,458,,,,,,,,,2025801.364,107.281,,,,,,,,,116,104,418,458,344,702,124,842,,,89311.796,28936.031,26541.489,3450.935,2187.869,92.157,12.753,0.131,,
2022,768,Togo,73551.758,104804.853,288,566,,,,,,,,,48461.704,25090.054,,,,,,,,,854,204,,,,,,,,,98543.746,6261.107,,,,,,,,
2022,772,Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,776,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,780,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,784,United Arab Emirates,29.345,933.583,699,380,208,860,156,,,,,,8.993,8.746,8.177,2.825,0.604,,,,,,400,616,512,392,156,682,634,120,414,364,664.855,155,76.514,22.341,9.626,2.321,1.556,0.594,0.457,0.319
2022,788,Tunisia,182737.352,,012,,,,,,,,,,182737.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,792,Türkiye,278470.492,273908.516,268,031,100,300,860,,,,,,134334.838,79267.064,48271.084,16593.719,3.787,,,,,,100,760,300,384,,,,,,,159891.608,67614.236,46227.192,175.48,,,,,,
2022,795,Turkmenistan,15.672,164917.04,860,,,,,,,,,,15.672,,,,,,,,,,860,417,,,,,,,,,105398.18,59518.86,,,,,,,,
2022,796,Turks and Caicos Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,798,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,800,Uganda,2178.924,30822.988,404,,,,,,,,,,2178.924,,,,,,,,,,404,,,,,,,,,,30822.988,,,,,,,,,
2022,804,Ukraine,337507.031,589159.312,703,112,056,498,642,643,860,348,,,158161.711,100414.252,49125.279,21897.304,7569.683,332.538,5.069,1.195,,,616,703,642,056,498,348,040,112,,,155756.372,148052.493,125944.523,60767.564,54314.618,40408.094,3915.301,0.347,,
2022,807,North Macedonia,759096.123,552616.551,300,100,688,442,757,348,008,705,,,258883.554,194735.847,154034.262,53074.461,47911.46,46596.59,3784.21,75.739,,,300,688,442,757,705,348,008,100,,,427851.631,71591.396,23158.738,9369.363,6671.263,5356.031,4409.955,4208.174,,
2022,810,USSR (...1990),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,818,Egypt,,27373.91,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,27373.91,,,,,,,,,
2022,826,United Kingdom,3859033.518,5106687.633,579,528,056,251,372,688,860,,,,1023027.399,916314.883,805507.08,792919.87,321210.544,48.692,5.05,,,,251,056,528,579,372,688,,,,,3375303.233,610705.61,491373.35,457969.132,162700.42,8635.888,,,,
2022,834,United Rep. of Tanzania,5070.514,,894,,,,,,,,,,5070.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,842,USA,4516944.117,985205.847,124,484,388,860,764,,,,,,4382106.936,132887.529,1774.638,174.883,0.131,,,,,,124,484,702,024,360,,,,,,721092.61,264106.355,4.063,1.774,1.045,,,,,
2022,849,US Misc. Pacific Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,854,Burkina Faso,165347.919,,768,384,288,,,,,,,,98543.746,41532.842,25271.331,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,858,Uruguay,463.553,163513.627,032,,,,,,,,,,463.553,,,,,,,,,,032,076,,,,,,,,,157077.231,6436.396,,,,,,,,
2022,860,Uzbekistan,121862.246,138054.987,795,762,417,,,,,,,,105398.18,16464.045,0.021,,,,,,,,004,417,702,842,031,156,795,643,251,276,82469.825,53000.001,2192.788,174.883,79.358,32.501,15.672,15.579,10.315,9.508
2022,862,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,876,Wallis and Futuna Isds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,882,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,887,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,891,Serbia and Montenegro (...2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,894,Zambia,31522.717,277997.943,508,454,710,,,,,,,,29839.038,1682.402,1.277,,,,,,,,516,180,716,072,834,454,508,,,,116794.874,90372.121,35773.105,26958.284,5070.514,2821.689,207.356,,,
